date,num_headnotes,num_opinions
1929-01-06,34,583
1927-12-31,34,1198
1929-02-18,42,3796
1928-03-02,40,3908
1928-02-02,26,1850
1928-05-21,38,406
1928-07-13,27,1554
1928-12-27,32,1326
1928-01-27,40,814
1927-11-09,30,1376
1930-05-08,30,594
1930-06-06,32,111
1930-09-12,32,2128
1930-12-20,33,2069
1930-06-19,26,2292
1931-10-31,34,976
1930-07-10,50,1218
1930-07-09,36,1793
1931-11-02,29,821
1930-12-13,49,3446
1930-08-27,41,1137
1930-04-30,37,308
1930-09-06,34,1070
1931-02-24,33,1631
1931-04-20,35,894
1930-06-23,33,624
1931-02-25,36,1593
1930-06-12,25,3099
1941-08-16,64,5865
1941-07-08,43,701
1941-10-07,44,2403
1941-05-05,48,4203
1941-07-07,51,10766
1930-01-23,27,1130
1930-03-06,33,788
1930-03-06,45,556
1928-05-02,32,1132
1929-08-21,46,969
1930-04-04,34,1420
1929-07-17,33,346
1929-07-10,31,497
1929-05-15,25,2212
1929-09-19,34,735
1929-07-22,40,528
1930-02-21,34,1427
1929-10-09,38,2756
1929-03-08,42,451
1929-07-18,36,1455
1930-01-30,33,568
1929-03-21,55,2946
1930-02-17,32,597
1929-12-20,41,441
1930-04-08,29,952
1929-08-14,42,351
1929-11-27,45,930
1929-11-18,26,68
1930-03-11,54,788
1930-04-04,115,3856
1929-04-12,72,6654
1929-06-21,44,1061
1939-08-23,37,6241
1940-06-01,58,1355
1940-05-28,45,2356
1940-08-05,42,1276
1940-01-19,45,2613
1940-02-15,42,6007
1940-10-24,51,1785
1940-09-23,48,3191
1939-11-24,37,498
1940-02-26,37,432
1940-09-03,49,2867
1940-03-15,46,3657
1939-11-21,49,6790
1940-05-29,50,4258
1940-04-09,45,6742
1938-03-07,82,2288
1938-08-08,41,2614
1938-09-12,49,5930
1938-04-26,35,907
1938-11-22,45,5765
1938-02-28,49,3555
1937-08-13,57,5457
1938-09-01,40,328
1938-03-17,34,3920
1938-10-26,32,707
1937-12-11,40,10662
1938-04-23,45,3462
1938-04-29,46,330
1938-05-23,39,918
1938-09-24,49,11419
1938-10-10,35,1461
1938-01-17,46,3933
1938-05-02,41,725
1953-08-25,32,2510
1953-05-11,59,6673
1953-02-11,47,2021
1953-10-06,39,2956
1953-11-14,53,4480
1953-09-25,98,158
1953-04-06,32,1401
1953-10-02,39,1459
1953-08-26,32,3037
1953-01-20,45,2084
1953-09-25,44,4793
1953-12-10,28,369
1953-10-02,47,1112
1953-09-25,102,118
1952-12-09,38,616
1953-08-12,39,945
1953-10-06,71,2062
1954-04-02,44,1643
1954-01-29,39,4019
1954-01-07,31,1603
1954-08-19,39,1095
1954-10-27,45,1760
1954-05-20,38,1972
1954-12-29,38,124
1954-05-21,44,937
1954-02-02,39,1005
1954-06-24,29,1745
1954-06-14,47,1031
1954-09-16,48,2762
1954-02-04,33,1507
1954-09-08,33,4539
1954-08-09,35,1410
1954-05-12,37,2299
1954-06-14,43,2331
1954-11-23,68,2694
1954-11-09,54,2685
1954-01-21,52,399
1948-09-03,33,2486
1948-03-25,36,1396
1948-03-15,32,3262
1948-11-24,48,2041
1948-05-10,40,701
1948-11-27,40,1455
1948-11-26,37,1672
1948-01-07,53,2190
1948-04-27,46,2747
1948-09-11,37,1712
1948-03-15,36,1737
1948-07-19,58,2320
1948-09-08,30,2736
1948-11-24,39,4371
1948-09-24,33,2995
1950-02-28,60,1049
1950-12-09,28,1329
1949-12-17,28,4800
1950-08-21,28,908
1950-05-20,38,3146
1950-01-12,39,964
1950-11-11,85,9658
1950-07-05,42,2256
1950-01-03,48,2084
1950-02-11,44,1689
1950-07-11,31,1619
1949-12-22,35,905
1947-07-17,30,1719
1946-12-31,61,1535
1947-12-01,32,689
1947-03-19,56,1444
1947-03-20,32,1218
1947-03-20,40,801
1947-06-09,41,1577
1947-03-19,54,1180
1947-04-28,32,972
1947-05-07,41,1364
1947-11-07,42,1207
1947-05-28,60,319
1921-06-20,575,2235
1921-10-06,159,416
1921-11-09,174,1028
1921-07-12,283,2020
1921-07-20,1526,1234
1921-10-31,367,2514
1921-02-16,82,653
1921-02-25,989,2848
1920-04-27,48,64
1921-06-22,197,791
1921-01-08,415,1681
1921-03-02,159,2418
1921-02-25,212,2170
1921-02-15,129,678
1921-02-05,219,639
1921-11-04,104,774
1921-11,112,619
1921-07-20,166,584
2004-02-20,48,5261
2004-02-13,65,2413
2003-12-12,114,5257
2004-01-21,45,2867
2004-01-15,73,4541
2003-12-18,54,4809
2004-02-17,75,4536
2004-04-05,63,4338
2004-03-17,59,1866
2004-01-30,81,22197
2004-03-02,76,3281
2004-03-03,131,4705
2004-03-09,67,1305
2004-01-07,75,2676
2004-01-29,48,3875
2004-01-20,96,4622
2004-01-22,49,4374
2004-01-15,51,3546
2003-10-31,117,3567
2003-12-12,97,2260
1947-06-17,40,1016
1947-10-04,51,3337
1947-02-10,65,221
1951-05-09,38,1734
1951-02-28,35,545
1951-03-12,34,3479
1951-11-13,40,1701
1951-05-04,46,1426
1951-02-19,35,762
1951-07-25,62,11294
1951-06-14,42,2639
1951-03-16,42,2383
1951-06-08,36,850
1951-06-28,38,2694
1951-02-07,31,1168
1951-07-16,35,3349
1951-06-12,38,457
1951-08-02,29,1994
1950-10-26,50,672
1949-02-11,53,2512
1949-02-11,63,126
1949-12-07,63,5849
1949-07-05,38,1883
1949-10-26,30,572
1948-11-08,42,1297
1949-01-15,44,1779
1949-02-16,36,2672
1949-11-03,54,2485
1949-03-25,29,4070
1949-04-13,38,732
1949-11-03,42,4213
1948-12-21,31,790
1933-07-13,56,424
1932-12-27,46,509
1933-01-30,29,1727
1932-12-30,37,2029
1932-12-09,33,2245
1933-07-10,60,2174
1932-12-08,42,2523
1933-04-12,43,3808
1933-09-12,38,4362
1933-04-04,45,1746
1933-01-23,48,1171
1932-12-09,46,114
1933-06-26,38,602
1933-05-24,53,2525
1933-08-01,38,981
1933-01-30,44,1399
1933-08-21,34,1301
1932-10-13,42,1142
1932-10-20,32,1720
1933-02-27,40,2201
1932-11-30,39,1971
1933-02-06,33,612
1933-01-09,50,2730
1932-12-09,70,1314
1933-07-31,41,1527
1933-07-26,42,1311
1933-11-06,52,949
1933-03-24,50,1095
1933-10-23,44,353
1933-07-17,55,1718
1933-02-23,47,2234
1952-01-09,39,1114
1952-05-26,49,6184
1952-05-31,38,1105
1952-01-09,30,1967
1952-07-09,40,3006
1952-02-08,46,1449
1952-07-30,40,2336
1951-04-03,36,786
1952-06-24,47,732
1952-08-06,35,3800
1952-04-22,29,2044
1952-04-09,35,7286
1952-05-03,39,2580
1952-06-24,30,963
1952-11-05,45,4561
1952-11-01,38,218
1952-04-24,30,1774
1952-07-31,39,2863
1952-05-26,38,884
1952-12-16,54,4345
1952-12-04,45,1848
1935-07-15,69,5376
1935-01-08,42,245
1935-03-26,32,1116
1935-03-04,38,1059
1935-09-16,32,585
1935-03-26,43,874
1935-03-27,43,1501
1935-02-11,46,415
1935-04-11,42,1271
1935-07-10,49,1808
1935-10-05,39,2597
1934-12-06,44,606
1935-06-17,46,1167
1934-12-05,44,1954
1935-11-06,41,3689
1935-02-26,59,1172
1934-11-20,32,2097
1935-11-02,58,3984
1935-07-29,46,2336
1935-04-29,30,1372
1935-01-23,42,408
1935-02-26,51,5188
1953-06-30,30,2614
1953-05-19,45,3778
2003-11-25,67,5673
1927-06-08,44,4783
1924-05-02,23,795
1926-08-09,25,857
1924-12-31,28,896
1925-09-21,50,3032
1927-03-11,60,681
1927-09-08,34,3139
1924-05-31,31,2125
1926-05-13,33,2980
1924-01-25,24,249
1924-08-22,24,461
1926-03-16,48,4208
1923-10-13,38,460
1925-12-28,28,684
1925-12-21,41,2057
1924-06-23,30,5020
1923-09-15,31,686
1924-05-09,60,1176
1925-09-04,38,4334
1924-01-17,31,1024
1925-12-11,25,1350
1923-07-17,30,2036
1925-03-18,37,1798
1934-02-26,39,4148
1934-04-24,50,636
1934-06-11,47,1212
1934-03-05,42,1742
1934-04-24,39,259
1934-10-22,35,2618
1934-05-08,38,1409
1934-08-13,62,942
1934-03-26,35,2861
1934-07-11,37,800
1934-10-22,43,517
1934-03-31,39,939
1933-10-26,43,5286
1933-12-04,38,591
1933-09-27,38,3266
1943-10-19,44,4354
1934-01-09,27,198
1934-05-08,68,3243
1943-04-12,62,5529
1934-10-01,37,6212
1943-05-22,35,3579
1934-06-18,44,2178
1933-11-13,52,1983
1924-01-07,49,17433
1924-08-06,60,2851
1927-01-15,33,2231
1926-03-17,26,516
1925-10-20,31,898
1924-07-25,38,1468
1924-08-22,32,815
1924-04-21,39,1830
1927-07-30,31,841
1924-07-16,35,3060
1926-08-16,56,9397
1926-11-19,39,2130
1925-01-21,26,946
1924-12-29,29,876
1927-01-20,41,483
1927-09-05,37,2864
1924-01-07,51,1601
1925-06-08,55,1784
1927-09-07,31,912
1924-06-23,37,1518
1926-02-06,45,3603
1921-02-05,87,381
1920-08-02,174,664
1920-12-02,214,1692
1920-03-05,213,1132
1921-01-15,94,216
1936-02-28,52,4534
1935-12-13,46,2461
1935-12-02,41,2130
1936-06-29,38,1113
1935-12-16,40,303
1936-04-13,42,1291
1936-02-28,39,2280
1936-01-10,36,5422
1936-01-28,38,3678
1936-03-26,30,2574
1936-05-07,36,8908
1936-05-19,42,4722
1936-11-10,52,5136
1936-09-29,41,138
1941-02-18,40,3724
1930-07-17,46,304
1931-04-11,63,2060
2003-06-24,69,966
2003-06-12,62,2223
2003-10-01,63,8325
2003-06-16,49,2781
2003-09-30,57,2812
2003-09-22,55,2956
2003-06-10,63,1479
2003-07-09,54,3161
2003-09-02,62,4878
2003-04-25,97,4306
2003-08-28,52,3861
2003-07-15,82,1354
2003-10-01,52,803
2003-06-17,57,2630
2003-07-09,54,4682
2003-06-11,57,5135
2003-10-30,67,4393
1996-04-30,51,1582
1995-11-22,55,971
1995-12-08,94,2122
1995-10-03,64,5993
1996-05-08,39,1213
1996-04-12,76,2927
1996-05-29,52,1267
1995-10-20,109,4369
1996-04-03,56,3397
1995-12-21,50,3028
1996-02-15,40,3507
1996-03-11,46,2360
1996-05-14,47,3700
1995-09-28,54,2949
1995-12-06,53,1823
1996-01-22,56,1422
1995-12-01,50,2782
1996-05-21,55,1736
1996-02-14,49,1868
1993-05-25,99,5659
1996-04-22,73,6226
1996-03-27,135,3765
1996-01-25,58,4668
1995-12-06,106,5863
1995-04-12,68,5233
1995-07-11,77,3098
1995-08-24,76,1988
1995-10-17,60,3002
1995-06-30,82,3998
1995-05-26,103,4836
1995-09-13,93,2590
1995-10-10,82,2576
1995-08-18,56,3945
1995-06-29,69,1471
1995-08-16,60,2278
1982-03-03,97,1021
1982-02-09,62,3874
1982-03-04,45,933
1982-02-02,52,2229
1981-11-17,78,1284
1982-03-04,50,563
1982-03-23,47,536
1982-02-16,61,1562
1982-01-13,59,2029
1982-03-15,34,780
1981-02-12,47,2516
1982-02-22,43,979
1981-11-03,56,1452
1981-11-05,53,1581
1982-01-06,57,3234
1981-11-30,78,1359
1981-10-01,76,1997
1982-01-26,88,3964
1982-02-24,56,2634
1982-02-25,92,2903
1982-03-18,69,1993
1981-12-01,61,3491
1981-11-24,54,1592
1981-11-30,59,623
1982-02-22,117,1339
1981-12-08,53,2445
1982-04-06,77,1859
1981-12-22,101,2665
1994-07-20,45,1702
1994-10-12,55,3765
1994-07-19,56,1087
1994-06-30,50,3574
1994-06-02,55,2529
1994-09-07,46,4610
1994-12-13,58,1500
1994-08-23,47,1651
1994-07-19,50,4481
1994-10-20,58,8967
1994-06-27,54,3247
1994-11-16,43,5790
1994-06-28,62,2325
1994-07-07,77,3046
1994-06-15,63,969
1994-03-14,78,6090
1994-07-18,85,906
1994-07-19,112,4769
1994-09-02,64,1745
1994-06-30,112,6580
1994-09-13,129,1947
1994-06-24,229,2749
1994-03-11,79,2320
1994-08-29,146,1967
1992-12-18,68,4192
1994-07-19,69,1360
1994-10-11,56,1761
1994-06-01,47,1968
1982-06-24,49,4793
1982-07-13,51,1152
1982-07-20,65,2362
1982-09-30,48,1312
1982-07-01,72,4753
1982-08-10,46,1721
1982-09-02,62,932
1982-09-28,44,2546
1982-09-30,69,1103
1982-10-05,76,2838
1982-08-10,348,1779
1982-05-13,48,962
1982-08-19,71,4364
1982-08-03,51,1153
1982-05-13,58,1426
1982-06-14,51,968
1982-06-30,61,1215
1982-07-16,61,538
1982-06-29,48,1755
1982-09-29,32,1092
1982-03-02,69,4147
1982-04-27,48,2844
1982-05-06,51,1371
1982-08-26,56,3226
1982-07-01,64,2343
1982-06-01,76,1700
1982-02-09,65,4001
1982-04-08,62,2562
1982-09-16,57,1540
1982-07-01,51,529
1982-05-07,62,420
1982-04-13,103,1950
1982-01-27,77,2530
1982-05-18,157,2813
1982-04-20,68,2720
1982-08-03,103,4164
1982-09-28,57,1312
1982-10-05,47,1685
1986-05-29,48,798
1986-06-23,61,4498
1986-09-08,54,835
1986-07-17,74,2508
1988-05-03,61,3288
1986-05-22,50,1239
1984-12-20,71,1749
1986-08-21,49,1528
1986-04-29,79,764
1986-04-10,57,3978
1986-04-07,49,1093
1986-03-18,48,4770
1989-04-21,65,4880
1989-03-13,54,2312
1989-02-15,61,900
1988-12-28,39,754
1989-06-27,53,1077
1988-12-21,55,3560
1988-12-22,178,3197
1988-12-08,40,3727
1988-12-06,46,4185
1988-03-22,53,1938
1988-06-16,56,2729
1979-04-05,47,1433
1980-01-08,46,539
1979-09-06,81,1919
1979-12-06,40,1002
1979-08-22,37,568
1979-06-05,59,560
1979-07-26,58,896
1979-10-02,41,1205
1979-08-14,51,1217
1979-09-11,44,696
1979-11-16,182,5572
1979-11-27,42,1285
1979-12-21,49,1666
1979-12-31,77,789
1979-11-27,53,4884
1979-12-31,148,1951
1980-02-11,47,404
1979-11-01,54,493
1979-11-08,46,1159
1979-12-21,44,1070
1979-09-06,56,1251
1979-05-08,63,2274
1979-10-01,48,1169
1979-10-04,46,1913
1979-12-20,66,2208
1979-03-06,61,3992
1979-04-10,51,1513
1979-09-20,52,1181
1980-02-05,53,598
1979-11-29,48,1215
1979-10-23,36,648
1979-09-25,42,784
1979-09-10,55,1418
1979-03-22,51,1274
1979-03-27,53,1194
1979-06-05,53,1227
1979-10-17,57,2512
1979-11-28,52,1673
1979-08-09,32,54
1981-08-17,65,1209
1981-10-01,45,852
1981-05-11,64,1412
1981-08-17,43,738
1981-07-02,49,510
1981-07-21,51,889
1980-07-03,54,1639
1981-05-07,53,1403
1980-08-07,52,2830
1981-08-17,52,1351
1981-09-22,51,2860
1980-08-05,48,2526
1981-05-07,76,3093
1981-08-31,74,431
1981-09-15,53,2470
1981-10-08,49,820
1980-05-08,56,1781
1981-09-29,64,943
1981-07-23,43,810
1980-12-04,47,1047
1981-05-13,50,757
1981-02-26,71,1055
1981-06-01,54,2498
1981-06-02,47,1429
1981-04-02,55,2544
1981-07-21,42,3779
1981-10-05,41,409
1981-10-19,86,716
1981-10-08,54,885
1981-05-05,53,1346
1983-06-30,56,1733
1990-02-14,55,3720
1990-02-23,45,2274
1990-01-23,49,2256
1990-03-13,58,2073
1989-06-13,75,1502
1989-12-19,44,3174
1990-02-22,55,1533
1983-12-06,51,2242
1990-03-06,61,3119
1984-01-13,45,1170
1983-01-07,23,1177
1990-02-13,51,1250
1989-04-13,62,2478
1989-10-17,55,3178
1990-03-20,55,2910
1990-01-04,81,3870
1989-09-26,84,1881
1989-11-30,48,2008
1990-02-27,55,153
1983-05-17,57,3873
1983-11-03,60,2366
1984-01-12,52,1126
1983-11-03,32,646
1984-01-13,46,1430
1983-09-08,93,1677
1983-11-07,54,963
1983-09-14,45,1965
1983-07-19,58,1409
1983-09-08,63,2669
1990-02-01,56,3848
1989-02-14,42,979
1988-11-21,50,1941
1986-06-17,54,2733
1991-08-12,205,1359
1991-07-09,117,4723
1991-04-23,48,485
1991-08-27,43,8828
1991-07-11,62,2415
1991-08-28,41,1117
1991-05-28,47,3519
1991-05-06,50,1205
1991-08-22,42,911
1991-05-08,124,4906
1991-04-30,65,3456
1991-09-05,56,1441
1991-08-20,50,1929
1991-06-25,71,4078
1991-04-17,37,1209
1991-07-16,53,455
1991-05-23,67,2480
1991-05-16,52,1466
1991-03-19,53,1751
1991-07-09,65,5886
1991-07-02,47,1024
1991-06-04,56,1851
1989-06-26,52,1708
1989-02-28,48,2939
1989-02-21,48,2309
1989-05-01,34,547
1989-02-09,60,2186
1988-10-18,56,2946
1989-05-01,43,892
1989-05-01,47,2083
1989-05-09,55,1624
1989-07-13,60,1423
1988-12-15,69,1438
1989-05-09,73,1736
1989-06-13,51,1597
1989-09-06,46,425
1988-03-29,45,3042
1988-06-07,52,903
1986-03-04,56,2059
1986-08-19,54,1684
1986-06-12,58,3657
1988-08-16,55,2775
1987-12-22,85,4546
1988-06-28,51,1688
1988-05-18,48,1501
1988-06-02,44,1158
1988-03-22,50,2595
1988-03-17,57,3663
1989-05-16,56,4293
1989-05-31,96,1766
1987-08-27,74,2206
1988-04-28,38,2801
1988-01-07,94,2422
1989-06-23,85,2551
1989-08-08,56,2692
1988-10-11,108,4886
1989-03-02,49,1692
1989-06-28,132,1724
1988-06-22,128,5929
1988-06-07,63,4478
1988-03-03,51,2949
1988-12-05,75,2846
1988-08-24,58,1896
1988-08-11,57,1414
1986-02-13,64,5152
1986-12-31,53,2254
1986-12-18,53,856
1986-09-09,58,5341
1986-07-17,51,2543
1983-04-20,23,599
1987-03-10,51,1939
1986-09-18,50,2541
1987-03-03,60,2961
1986-09-25,53,2887
1987-04-16,52,2397
1986-08-19,54,4933
1986-12-02,57,2125
1986-12-11,52,1360
1987-02-17,47,2164
1986-09-11,56,3236
1987-04-22,49,1072
1987-03-19,69,4195
1987-02-25,52,1003
1986-08-19,49,1647
1986-09-09,67,1902
1987-03-03,59,1526
1986-11-06,50,3995
1986-11-25,78,982
1987-01-30,54,1744
1986-12-30,52,1376
1987-01-08,44,1494
1987-02-25,79,2250
1986-12-30,53,641
1987-04-16,59,586
1987-04-14,55,1667
1987-03-19,84,1015
1987-03-19,98,2074
1986-11-10,100,1255
1986-12-10,67,1211
1987-03-18,79,1027
1987-03-05,49,2443
1986-12-16,88,2251
1987-05-12,55,4263
1987-05-29,60,838
1987-09-10,44,909
1988-03-02,50,1061
1987-07-02,52,2582
1987-06-15,47,1902
1987-05-07,38,3325
1987-11-03,70,3774
1987-09-22,35,933
1987-06-30,38,2418
1987-09-16,48,616
1987-08-27,65,2751
1986-11-25,45,2727
1987-05-21,44,2376
1987-05-28,56,2363
1988-01-28,37,1104
1987-06-23,64,1595
1987-08-18,49,855
1987-09-02,49,2108
1987-12-02,55,4941
1987-11-19,43,1031
1987-10-06,71,2034
1987-06-16,52,814
1987-07-06,74,1327
1987-07-30,126,3495
1988-02-02,70,3948
1987-12-18,81,1004
1988-01-12,143,4072
1987-12-22,87,1228
1987-12-28,97,1933
1987-06-18,97,2808
1987-06-25,147,2121
1987-06-08,46,951
1990-11-14,86,889
1990-11-26,50,1403
1991-02-04,48,2926
1991-01-03,48,5513
1990-12-06,86,1296
1990-12-06,55,1604
1991-01-03,58,2402
1991-03-27,49,899
1991-01-03,42,3551
1991-04-17,49,1570
1990-09-20,77,8471
1990-07-31,87,2222
1991-01-08,65,3851
1991-05-01,33,2100
1991-03-19,48,2729
1991-02-28,79,1991
1991-01-14,91,3764
1989-11-16,108,2132
1991-04-10,132,2130
1924-02-28,39,2341
1924-02-20,46,2393
1923-10-09,29,2044
1924-05-10,39,2804
1923-04-12,42,2160
1923-03-28,26,163
1924-01-25,53,3034
1924-04-12,15,1057
1924-03-08,31,1236
1924-04-16,32,2737
1924-04-21,29,3846
1924-01-08,26,895
1923-09-15,28,1118
1924-01-19,23,1330
1921-06-25,36,2375
1925-05-09,61,4240
1924-08-22,29,1526
1925-10-09,28,3923
1924-09-08,30,1797
1925-03-28,32,1059
1927-05-02,38,6091
1927-07-21,39,1573
1924-12-22,42,1207
1926-10-28,32,4458
1925-05-02,50,6510
1924-08-16,29,863
1924-08-25,33,1238
1925-07-30,36,595
1926-11-13,54,1630
1927-01-08,31,544
1985-01-22,49,2073
1985-01-22,56,1256
1985-03-19,58,1490
1985-03-21,58,1868
1985-04-26,73,1394
1985-05-10,50,1670
1985-04-11,57,5242
1985-05-30,64,648
1985-06-11,83,892
1985-02-12,82,4956
1984-10-18,61,1357
1985-01-15,47,3776
1985-06-05,49,662
1985-02-18,49,1419
1985-05-09,132,4735
1985-05-13,183,1508
1985-01-28,118,845
1982-12-28,55,151
1983-04-07,55,1380
1982-10-19,60,2968
1982-09-30,49,1905
1982-11-23,58,1279
1983-03-15,57,2064
1983-03-24,47,813
1983-02-22,68,1999
1983-06-16,58,1702
1982-11-03,91,2995
1982-11-18,64,1311
1983-02-18,69,2491
1983-03-07,81,1065
1983-04-19,55,927
1983-01-04,52,892
1983-01-03,50,1246
1982-11-22,53,960
1982-09-09,49,3022
1982-12-06,44,2889
1983-03-24,54,3135
1982-09-29,49,1239
1983-02-03,72,8220
1983-01-27,62,3632
1983-04-12,47,623
1982-12-22,54,2336
1983-01-18,45,1359
1983-04-19,59,3261
1982-11-02,48,911
1982-12-06,90,1862
1983-03-01,74,1527
1982-09-21,63,4954
1983-03-01,111,2425
1984-08-16,61,2978
1984-07-10,53,1902
1984-03-28,37,1296
1984-09-24,23,1845
1984-08-20,23,628
1984-03-07,61,885
1984-07-23,52,924
1996-05-29,71,5960
1996-01-09,83,8528
1996-04-01,106,5980
1996-01-17,60,3044
1995-12-11,47,1195
1996-04-26,55,3330
1995-08-22,52,3082
1996-02-20,41,2759
1995-12-11,100,10863
1996-04-02,99,2379
1995-11-13,100,2179
1995-09-19,56,4244
1996-05-31,111,8307
1996-05-20,52,2073
1996-03-07,44,2772
1996-05-07,110,2022
1996-04-09,96,1277
1996-01-29,46,2413
1996-01-12,42,6106
1996-01-17,78,2077
1995-11-06,51,4631
1995-07-06,84,7568
1996-04-15,68,5639
1996-05-20,101,5704
1995-10-20,108,2723
1995-10-20,71,3312
1982-06-24,50,1544
1982-09-23,50,1559
1982-06-25,43,1821
1982-07-20,58,1410
1982-08-11,37,1098
1982-04-15,38,1082
1982-04-06,68,1402
1982-05-21,94,1938
1982-05-06,61,2074
1982-01-19,136,3345
1982-07-12,42,895
1982-07-13,79,2051
1981-11-17,57,3190
1982-06-30,90,1716
1982-09-02,84,3837
1982-10-18,45,1387
1982-07-20,53,2035
1981-07-23,52,1291
1982-09-30,33,1473
1982-06-08,69,4554
1982-09-23,46,1075
1982-10-05,52,1326
1982-02-16,61,1934
1982-09-07,47,923
1982-08-10,53,807
1982-07-06,54,4091
1982-02-16,65,3305
1982-09-27,100,667
1982-06-22,111,1378
1982-06-22,179,2332
1982-05-06,67,483
1984-04-26,52,2445
1983-08-16,47,921
1984-06-26,51,2225
1985-04-16,52,2139
1985-01-08,68,2734
1983-08-30,49,1462
1985-04-04,73,1425
1985-04-16,39,1922
1984-12-18,43,1566
1984-10-09,48,1724
1985-02-07,59,1639
1985-01-21,68,5299
1984-11-02,37,814
1985-03-05,62,1330
1984-10-24,53,1175
1984-11-20,78,1483
1984-09-11,44,4394
1984-09-24,91,2247
1985-02-20,80,3607
1994-10-26,45,2773
1994-08-01,125,4226
1994-09-09,58,1440
1994-09-27,58,1409
1994-09-30,55,5017
1994-08-17,59,2110
1994-08-25,66,11834
1994-02-17,51,2646
1994-09-08,64,2992
1994-06-01,57,2540
1994-05-12,75,4521
1994-08-25,50,2166
1994-10-25,50,5178
1994-09-21,52,3491
1994-07-27,63,3164
1994-07-15,104,5313
1994-07-27,58,2104
1994-10-04,87,4015
1994-11-07,79,1646
1994-11-03,89,4576
1994-08-17,134,3756
1994-08-10,94,2304
1994-08-03,57,1849
1995-03-13,59,3562
1995-02-14,90,7994
1994-12-15,283,8667
1995-04-26,26,1413
1994-10-21,96,6326
1994-12-22,43,1411
1995-02-02,58,2752
1995-04-06,50,1690
1995-05-24,33,2370
1994-11-08,46,2687
1995-04-04,53,1641
1995-03-07,72,2349
1995-02-09,48,4547
1995-04-24,44,3511
1995-02-10,54,3215
1995-02-14,49,2514
1994-11-23,58,4908
1995-02-20,77,1820
1995-03-16,64,5660
1995-04-27,84,2107
1980-02-12,35,1786
1979-12-04,51,1603
1979-05-21,81,2403
1979-06-06,52,1406
1979-07-26,46,1491
1979-11-13,46,1526
1979-07-26,90,1251
1979-08-23,93,1164
1979-07-24,65,2266
1979-08-27,69,1521
1979-07-24,96,1932
1979-08-07,54,2596
1979-08-28,63,5048
1979-08-14,65,3626
1979-11-08,64,1290
1979-11-29,85,2363
1979-11-29,74,2293
1979-08-21,48,904
1979-10-25,44,1937
1979-05-15,55,1874
1979-03-20,46,3829
1979-09-18,61,896
1979-08-28,57,1981
1979-07-11,23,246
1979-10-18,55,1338
1978-12-19,51,3978
1979-10-02,54,1339
1979-09-25,48,793
1979-07-17,46,876
1979-10-25,48,1897
1979-11-30,55,1064
1979-01-02,52,2767
1979-05-16,54,810
1979-09-05,47,809
1979-11-13,81,1364
2003-09-09,77,5533
2003-10-10,86,6859
2003-04-30,81,2759
2003-08-28,124,2904
2003-05-16,64,3929
2003-06-18,55,3395
2003-07-18,47,1876
2003-10-22,72,3582
2003-11-05,42,4943
2003-05-13,61,5315
2003-08-06,142,4750
2003-10-03,115,5832
2003-07-22,55,3123
2003-07-02,155,5224
2003-09-23,159,5336
2003-08-26,64,4758
2003-05-01,141,7039
2003-10-10,71,2335
1993-08-05,37,3645
1992-07-06,62,1858
1992-12-09,62,3800
1993-01-28,74,7506
1993-02-16,66,2580
1993-02-17,35,1908
1993-07-09,74,2731
1993-12-02,52,2274
1993-10-29,42,1611
1993-09-22,140,2912
1993-09-23,128,3775
1991-05-23,106,4493
1994-01-05,51,1474
1993-08-19,56,5068
1993-08-30,80,4724
1993-07-08,68,1444
1993-05-04,80,3567
1992-10-06,113,1765
1992-08-28,70,9643
1992-08-03,94,1845
1992-06-12,46,1992
1992-09-14,61,4700
1992-06-30,47,2050
1992-09-25,53,2225
1992-10-05,50,2525
1992-09-02,48,2549
1992-12-17,83,5497
1992-10-15,74,2641
1992-05-26,51,3235
1992-09-04,47,2221
1992-12-21,54,1409
1992-08-18,89,1693
1992-12-04,82,2897
1992-07-24,88,2822
1992-05-28,43,869
1992-11-16,124,4995
1992-04-24,113,5611
1993-01-13,85,4552
1992-06-29,90,4666
1992-07-01,131,3627
1992-08-17,121,6245
1992-06-17,52,2614
1992-08-20,57,2421
1993-09-20,84,2339
1993-06-08,56,1857
1980-06-24,48,1384
1979-12-20,72,2638
1980-02-12,73,971
1980-03-03,45,3156
1980-05-29,53,932
1980-07-01,53,1711
1980-01-03,57,1841
1980-03-21,45,1499
1980-01-10,64,1751
1980-03-13,60,1546
1980-08-22,51,2304
1980-04-11,27,114
1980-04-11,47,677
1980-03-19,43,1178
1980-05-05,69,734
1980-02-25,40,619
1980-03-11,53,1038
1980-07-03,58,688
1980-05-29,96,3130
1980-04-29,66,861
1980-05-27,46,1275
1979-11-06,53,2070
1980-07-09,59,1195
1980-02-25,67,1192
1979-11-01,44,1607
1980-03-14,62,3290
1980-07-23,59,2013
1980-04-29,51,1161
1980-05-05,57,631
1980-09-04,80,1191
1980-02-04,67,2454
1979-05-08,68,1928
1979-12-11,75,5247
1980-03-13,53,2714
1980-06-23,71,1514
1980-06-19,83,1843
1980-01-10,98,1578
1980-10-22,61,1283
1980-08-12,88,1826
1980-03-27,108,1924
1981-01-26,53,562
1980-09-30,44,688
1981-02-13,62,1940
1980-10-21,54,4220
1980-12-11,48,1906
1980-10-30,57,764
1980-09-02,61,1165
1980-08-21,66,1987
1980-09-29,61,361
1981-03-03,54,1820
1980-08-26,59,855
