date,num_headnotes,num_opinions,year
1836-02-01,68,536,1836
1833-01-01,91,232,1833
1821-06-01,312,60,1821
1833-01-01,97,433,1833
1832-01-01,167,3081,1832
1853-04-01,382,790,1853
1844-04-01,267,2051,1844
1835-01-01,90,288,1835
1829-10-01,46,577,1829
1847-04-01,8247,2910,1847
1829-11-01,78,1835,1829
1828-10-01,67,75,1828
1848-05-01,11358,11415,1848
1854-05-01,633,1743,1854
1840-06-01,97,630,1840
1834-02-01,89,472,1834
2001-12-20,17,5875,2001
2002-01-10,38,782,2002
2001-11-15,42,3579,2001
2001-11-29,19,379,2001
2002-01-31,33,186,2002
2002-02-14,48,3063,2002
2001-12-13,27,200,2001
2002-02-07,43,2270,2002
2002-02-21,55,8103,2002
2002-03-07,59,2405,2002
2001-12-20,43,3154,2001
2002-01-17,14,184,2002
2001-12-06,95,5785,2001
2002-02-07,45,2883,2002
2002-02-14,26,131,2002
2002-01-31,39,702,2002
2002-01-24,25,5937,2002
2002-03-07,78,4863,2002
2001-12-20,37,3594,2001
2002-01-17,29,196,2002
2002-01-10,33,100,2002
2002-01-10,33,99,2002
2002-03-07,82,8412,2002
2001-12-13,27,285,2001
2002-04-11,54,2305,2002
2002-04-04,44,1584,2002
2002-04-18,62,5715,2002
2002-03-21,41,2910,2002
2002-03-21,52,3644,2002
2002-05-10,89,1900,2002
2002-04-25,44,3144,2002
2002-04-25,66,1574,2002
2002-10-31,28,111,2002
2002-10-24,47,5200,2002
2002-09-19,39,2160,2002
2002-10-10,26,675,2002
2002-10-31,27,274,2002
2002-09-19,38,1754,2002
2002-10-24,34,2129,2002
2002-09-26,38,221,2002
2002-10-31,32,106,2002
2002-10-03,45,1191,2002
2002-09-19,59,4434,2002
2002-10-31,27,95,2002
2002-11-14,38,4450,2002
2002-11-14,58,2364,2002
2002-10-24,78,2790,2002
1995-03-20,60,398,1995
1995-06-05,51,2657,1995
1995-05-15,38,2107,1995
1995-04-10,43,1816,1995
1995-04-24,27,95,1995
1995-06-05,43,3011,1995
1995-05-22,42,2085,1995
1995-05-22,27,88,1995
1995-03-20,40,2345,1995
1995-04-03,51,3534,1995
1995-04-03,49,2936,1995
1995-04-03,71,2697,1995
1995-04-10,66,2220,1995
1995-05-01,62,1664,1995
1995-05-10,47,1402,1995
1995-05-22,118,1260,1995
1995-05-30,57,2396,1995
1995-06-05,73,1914,1995
1995-05-30,47,1294,1995
1995-03-27,38,1670,1995
1995-04-03,38,648,1995
1995-03-27,36,307,1995
1995-03-27,21,707,1995
1995-05-22,65,2083,1995
1995-04-03,47,3837,1995
1995-04-03,28,378,1995
1995-05-15,36,1505,1995
1995-05-01,42,1465,1995
1995-05-15,35,2782,1995
1995-05-22,37,1784,1995
1995-05-01,27,79,1995
1995-03-20,79,1728,1995
1995-03-20,43,1546,1995
1995-05-30,44,1215,1995
1994-11-07,35,2206,1994
1994-10-17,47,1137,1994
1994-10-31,41,2569,1994
1994-10-31,38,1602,1994
1994-09-26,38,644,1994
1994-10-03,35,685,1994
1994-10-31,67,240,1994
1994-11-14,88,2048,1994
1994-11-21,65,1247,1994
1994-09-19,43,778,1994
1994-10-31,38,579,1994
1994-11-07,87,1980,1994
1994-10-25,69,169,1994
1994-10-03,42,1476,1994
1994-09-19,41,1312,1994
1994-10-31,39,1095,1994
1994-10-31,37,1689,1994
1994-09-19,36,1899,1994
1994-10-12,88,400,1994
1994-10-17,65,1572,1994
1994-10-17,35,1045,1994
1994-09-19,37,1324,1994
1994-10-10,36,247,1994
1994-10-03,49,1790,1994
1994-11-21,28,609,1994
1994-11-07,42,3481,1994
1994-11-14,151,2033,1994
1994-10-03,67,1013,1994
1994-12-05,133,1932,1994
1994-12-05,38,2564,1994
1995-06-19,56,6150,1995
1995-06-12,52,1959,1995
1995-06-19,60,1962,1995
1995-10-02,38,740,1995
1995-06-12,54,3020,1995
1995-09-18,44,1112,1995
1995-07-10,42,1183,1995
1995-09-18,38,211,1995
1995-09-25,65,674,1995
1995-07-10,56,2553,1995
1995-07-10,38,410,1995
1995-06-19,41,1777,1995
1995-09-18,43,1008,1995
1995-09-18,38,752,1995
1995-07-10,76,830,1995
1995-06-19,87,1625,1995
1995-06-19,62,2682,1995
1995-06-26,93,1821,1995
1995-10-02,38,1051,1995
1995-02-13,35,1613,1995
1995-03-06,44,2673,1995
1994-12-19,37,2925,1994
1995-01-09,35,826,1995
1995-03-13,48,1838,1995
1995-02-13,37,2029,1995
1994-12-12,38,924,1994
1995-02-20,50,1587,1995
1994-12-12,39,937,1994
1995-03-06,38,712,1995
1995-02-13,49,1385,1995
1994-12-12,38,1619,1994
1995-01-17,65,444,1995
1995-01-23,36,1840,1995
1994-12-12,28,84,1994
1994-12-19,38,649,1994
1995-01-17,40,1683,1995
1995-01-30,36,999,1995
1995-01-30,28,405,1995
1995-02-13,67,2694,1995
1995-02-20,45,2542,1995
1995-02-27,42,1225,1995
1995-03-13,34,5014,1995
1995-01-17,28,130,1995
1995-02-13,21,133,1995
1995-03-13,67,2373,1995
1994-12-19,43,983,1994
1995-02-20,51,101,1995
1995-02-20,37,3490,1995
1995-11-06,37,1673,1995
1995-11-13,45,3017,1995
1995-12-04,37,1627,1995
1995-12-18,52,2128,1995
1995-10-09,34,292,1995
1995-11-20,26,109,1995
1995-11-13,35,576,1995
1995-12-18,26,103,1995
1995-10-30,46,1034,1995
1995-10-09,41,1652,1995
1996-03-04,53,5525,1996
1996-03-11,105,3733,1996
1996-01-22,58,2771,1996
1996-01-16,66,3117,1996
1996-01-22,46,147,1996
1996-03-11,52,1785,1996
1996-01-16,63,2770,1996
1996-01-22,34,1299,1996
1996-01-22,36,2066,1996
1995-07-10,60,672,1995
1996-01-08,44,257,1996
1996-01-08,53,1656,1996
1996-02-12,27,99,1996
1996-01-29,38,2272,1996
1996-03-04,58,749,1996
1996-01-29,49,344,1996
1996-02-19,78,1046,1996
1996-03-11,45,2190,1996
1996-01-22,34,1329,1996
1996-02-12,39,3105,1996
1996-03-18,26,368,1996
1996-03-18,26,665,1996
1996-02-19,45,848,1996
1996-03-04,27,94,1996
1996-03-11,57,1499,1996
1996-03-18,43,2814,1996
1996-03-18,25,436,1996
1995-12-04,82,1958,1995
1995-12-04,38,1215,1995
1995-11-20,70,8817,1995
1995-10-23,90,2567,1995
1995-10-30,57,2760,1995
1995-12-04,38,1082,1995
1995-12-18,62,1434,1995
1995-11-20,45,2988,1995
1996-03-25,38,1382,1996
1996-05-13,48,3524,1996
1996-04-01,27,91,1996
1996-04-01,45,2270,1996
1996-03-25,37,1561,1996
1996-05-06,47,1878,1996
1996-04-15,47,1899,1996
1996-05-06,28,618,1996
1996-05-13,39,2693,1996
1996-05-20,28,134,1996
1996-05-28,46,366,1996
1996-05-06,42,1223,1996
1996-04-29,38,1235,1996
1996-03-25,31,382,1996
1996-05-13,51,2579,1996
1996-05-28,41,1760,1996
1996-04-29,65,2317,1996
1996-04-01,39,2907,1996
1996-04-01,42,185,1996
1996-04-01,43,1380,1996
1996-04-01,38,1870,1996
1996-05-20,28,98,1996
1996-05-28,62,2930,1996
1996-05-28,37,2225,1996
1996-04-22,50,2272,1996
1996-02-12,26,666,1996
1996-02-26,39,1266,1996
1996-01-16,38,2367,1996
1996-02-05,27,94,1996
1996-01-22,37,2668,1996
1996-02-19,48,8577,1996
1994-09-12,28,139,1994
1994-05-23,40,538,1994
1994-07-18,20,265,1994
1994-05-31,158,498,1994
1994-05-09,33,1140,1994
1994-05-31,33,322,1994
1994-05-16,35,1875,1994
1994-07-05,40,1535,1994
1994-05-31,42,995,1994
1994-05-16,34,150,1994
1994-05-16,45,1515,1994
1994-06-06,26,95,1994
1994-07-18,33,1019,1994
1994-05-31,39,2004,1994
1994-07-11,39,2469,1994
1994-07-18,41,1378,1994
1994-06-13,48,1140,1994
1994-06-27,17,235,1994
1994-05-31,106,3402,1994
1994-09-26,39,106,1994
1994-11-07,59,3652,1994
1994-10-10,38,2409,1994
1994-12-05,41,2103,1994
1994-12-05,50,1037,1994
1994-09-20,86,330,1994
1994-11-07,36,1844,1994
1994-12-05,35,2957,1994
1994-10-03,39,2237,1994
1994-10-10,30,93,1994
1994-10-28,77,1455,1994
1994-10-28,36,1394,1994
1994-09-19,25,523,1994
1994-11-14,38,3041,1994
1994-10-24,51,1526,1994
1994-09-19,27,135,1994
1994-09-26,36,3293,1994
1994-10-31,51,3006,1994
1994-12-05,38,751,1994
1994-12-05,38,621,1994
1994-10-10,38,2458,1994
1994-11-21,21,190,1994
1994-11-21,49,772,1994
1994-11-14,27,84,1994
1994-09-26,53,1405,1994
1994-12-05,58,3831,1994
1994-10-17,27,272,1994
1994-10-10,39,1847,1994
1994-10-31,45,1417,1994
1994-09-19,85,3674,1994
1994-12-05,86,2195,1994
1994-11-14,73,1215,1994
1994-10-14,93,3477,1994
1995-01-09,43,3173,1995
1995-01-30,36,736,1995
1995-02-13,67,2584,1995
1995-01-09,47,561,1995
1995-02-20,37,516,1995
1995-02-27,30,1831,1995
1994-12-19,48,1242,1994
1995-01-17,26,1039,1995
1995-02-06,38,442,1995
1995-01-03,25,378,1995
1994-12-19,40,1691,1994
1995-01-30,36,697,1995
1994-12-12,28,105,1994
1995-01-17,28,87,1995
1995-02-13,37,4005,1995
1995-01-09,26,191,1995
1995-01-17,40,1388,1995
1995-01-23,42,803,1995
1995-02-06,73,1845,1995
1995-03-06,48,4219,1995
1995-03-13,36,1175,1995
1994-12-16,54,418,1994
1994-12-20,54,671,1994
1994-12-12,30,1782,1994
1995-01-09,52,676,1995
1995-01-09,28,610,1995
1994-12-20,31,371,1994
1995-05-01,39,1120,1995
1995-05-22,36,1156,1995
1995-03-20,37,1455,1995
1995-03-27,26,90,1995
1995-05-08,34,812,1995
1995-03-27,40,1277,1995
1995-05-15,27,94,1995
1995-05-01,55,1600,1995
1995-03-20,30,3463,1995
1995-04-03,39,1670,1995
1995-03-27,48,1738,1995
1995-05-08,51,504,1995
1995-05-15,37,379,1995
1995-05-15,45,1383,1995
1995-05-22,47,1883,1995
1995-05-08,40,1906,1995
1995-06-05,38,747,1995
1995-03-27,44,1440,1995
1995-03-20,37,1636,1995
1995-05-08,41,1106,1995
1995-04-10,37,3491,1995
1995-04-10,219,4888,1995
1995-05-15,50,650,1995
1848-01-01,512,348,1848
1848-01-01,270,155,1848
1847-07-01,2178,1691,1847
1848-01-01,2062,1697,1848
1848-01-01,14,26,1848
1847-07-01,587,923,1847
1847-07-01,142,66,1847
1848-01-01,625,465,1848
1847-07-01,1199,1073,1847
1848-01-01,844,228,1848
1848-01-01,931,149,1848
1847-07-01,111,491,1847
1848-01-01,4377,2678,1848
1847-07-01,213,583,1847
1848-01-01,184,150,1848
1848-01-01,1504,802,1848
1847-07-01,143,860,1847
1848-01-01,617,352,1848
1847-07-01,1744,985,1847
1847-07-01,513,1015,1847
1847-07-01,634,653,1847
1848-01-01,740,308,1848
1848-01-01,462,1459,1848
1848-01-01,1522,1041,1848
1848-01-01,576,212,1848
1993-03-01,39,1501,1993
1993-02-08,37,1316,1993
1993-02-22,44,662,1993
1993-03-22,44,1646,1993
1993-02-15,45,1261,1993
1993-04-05,35,2358,1993
1993-03-22,29,96,1993
1993-02-08,40,539,1993
1993-02-22,56,2320,1993
1993-04-19,65,505,1993
1993-03-29,45,3303,1993
1993-02-22,41,1380,1993
1993-03-22,45,1609,1993
1993-02-15,39,1952,1993
1993-04-19,45,2321,1993
1993-03-15,36,595,1993
1993-03-22,65,2049,1993
1993-03-22,41,4091,1993
1993-04-19,38,3614,1993
1993-04-19,83,2772,1993
1992-04-13,37,929,1992
1992-05-11,63,2696,1992
1992-04-06,39,1190,1992
1991-10-07,44,1540,1991
1994-01-10,47,405,1994
1994-01-31,26,98,1994
1993-12-06,83,3457,1993
1993-12-20,51,3320,1993
1994-02-07,39,475,1994
1993-11-08,47,1974,1993
1993-11-15,36,1560,1993
1994-01-10,27,93,1994
1993-12-06,27,97,1993
1993-12-13,51,790,1993
1993-11-19,16,176,1993
1993-11-08,40,1426,1993
1993-12-13,42,825,1993
1993-12-06,37,2422,1993
1993-11-22,42,233,1993
1993-11-08,56,1729,1993
1994-01-18,28,96,1994
1993-12-13,63,813,1993
1994-02-07,59,1583,1994
1994-01-10,37,797,1994
1994-01-18,45,933,1994
1994-01-10,52,345,1994
1994-01-31,48,861,1994
1993-11-08,57,2093,1993
1994-01-18,65,748,1994
1993-12-20,81,2512,1993
1994-02-21,28,241,1994
1994-03-07,39,6414,1994
1994-02-28,36,611,1994
1994-04-18,42,526,1994
1994-02-14,86,1169,1994
1994-04-11,26,145,1994
1994-05-02,47,3047,1994
1994-03-28,39,2213,1994
1994-02-28,64,669,1994
1994-03-21,47,1259,1994
1994-05-02,38,3040,1994
1994-04-25,48,973,1994
1994-03-21,36,640,1994
1994-04-11,27,294,1994
1994-02-21,54,947,1994
1994-04-25,42,1529,1994
1994-03-21,41,1163,1994
1994-04-11,39,771,1994
1994-03-28,79,1288,1994
1991-10-14,99,1305,1991
1991-10-14,55,2648,1991
1887-11-01,1268,4593,1887
1887-11-01,468,1711,1887
1888-05-01,602,1190,1888
1887-11-01,764,771,1887
1887-11-01,1402,275,1887
1887-11-01,333,583,1887
1887-11-01,823,2454,1887
1887-11-01,931,5351,1887
1887-11-01,222,669,1887
1887-11-01,269,195,1887
1887-11-01,1643,3811,1887
1887-11-01,184,236,1887
1887-11-01,586,884,1887
1887-11-01,525,1261,1887
1888-05-01,827,2593,1888
1888-05-01,960,3047,1888
1888-05-01,499,1146,1888
1889-11-01,316,52,1889
1889-11-01,462,150,1889
1889-11-01,497,767,1889
1889-11-01,315,64,1889
1889-05-01,395,67,1889
1889-11-01,919,401,1889
1889-11-01,528,234,1889
1889-11-01,787,168,1889
1889-11-01,351,121,1889
1889-11-01,543,317,1889
1889-05-01,576,161,1889
1889-11-01,471,125,1889
1889-05-01,345,354,1889
1889-11-01,774,727,1889
1889-11-01,404,55,1889
1889-05-01,976,1995,1889
1889-05-01,748,98,1889
1889-05-01,717,72,1889
1889-11-01,682,1344,1889
1889-11-01,759,749,1889
1889-05-01,1243,284,1889
1889-11-01,477,557,1889
1889-11-01,550,113,1889
1889-11-01,361,115,1889
1889-05-01,380,129,1889
1889-05-01,2054,1533,1889
1889-05-01,506,97,1889
1889-11-01,1102,3010,1889
1889-05-01,369,410,1889
1889-05-01,1053,473,1889
1889-11-01,922,272,1889
1889-11-01,1475,315,1889
1889-11-01,2058,2132,1889
1889-11-01,272,1132,1889
1888-11-01,175,225,1888
1888-11-01,1558,804,1888
1888-11-01,222,598,1888
1888-11-01,375,64,1888
1888-11-01,174,347,1888
1888-11-01,96,407,1888
1889-05-01,1638,27,1889
1889-05-01,1316,2424,1889
1889-05-01,326,381,1889
1888-11-01,187,1401,1888
1888-05-01,235,517,1888
1888-05-01,377,228,1888
1888-11-01,586,596,1888
1888-05-01,827,269,1888
1888-11-01,437,754,1888
1888-11-01,356,1596,1888
1889-05-01,411,315,1889
1888-11-01,607,990,1888
1888-11-01,334,637,1888
1888-05-01,558,3304,1888
1888-11-01,508,347,1888
1888-11-01,822,1212,1888
1888-11-01,258,1131,1888
1888-11-01,1053,1982,1888
1887-05-01,622,1999,1887
1887-05-01,407,3200,1887
1886-11-01,561,605,1886
1887-05-01,460,963,1887
1887-05-01,366,1515,1887
1886-11-01,698,2033,1886
1886-11-01,695,363,1886
1887-05-01,986,4670,1887
1887-05-01,842,2102,1887
1887-05-01,683,2089,1887
1886-11-01,345,523,1886
1887-05-01,2095,543,1887
1886-11-01,397,1156,1886
1886-11-01,301,1248,1886
1886-11-01,114,259,1886
1887-05-01,250,401,1887
1887-05-01,275,442,1887
1886-11-01,284,988,1886
1890-05-03,499,500,1890
1890-05-24,1108,2489,1890
1890-04-12,572,326,1890
1890-03-22,971,1011,1890
1890-04-26,272,808,1890
1890-05-10,776,571,1890
1890-04-05,584,67,1890
1890-11-15,489,376,1890
1890-05-17,552,915,1890
1890-03-29,339,148,1890
1890-07-05,240,2473,1890
1890-04-26,529,1243,1890
1890-03-29,499,525,1890
1890-04-26,455,1477,1890
1890-07-05,3738,8414,1890
1890-03-08,320,474,1890
1890-11-15,206,725,1890
1890-10-11,386,858,1890
1890-11-15,435,676,1890
1890-03-22,467,99,1890
1890-03-08,610,114,1890
1890-10-18,666,1033,1890
1890-05-10,943,883,1890
1890-05-03,183,606,1890
1890-04-12,1213,998,1890
1890-05-31,538,605,1890
1890-06-07,839,2268,1890
1890-10-18,621,194,1890
1890-10-11,263,714,1890
1890-10-18,379,869,1890
1890-10-18,367,736,1890
1890-11-15,231,472,1890
1890-11-22,396,954,1890
1911-11-20,929,1084,1911
1909-11-29,2118,460,1909
1909-06-28,3858,4730,1909
1909-10-25,446,2538,1909
1909-10-18,391,1666,1909
1909-11-22,300,758,1909
1909-10-25,172,896,1909
1909-11-08,322,645,1909
1909-11-29,389,2718,1909
1909-10-25,840,1099,1909
1909-11-22,462,1347,1909
1909-07-12,417,1176,1909
1909-11-22,634,2022,1909
1909-11-29,702,2469,1909
1909-12-13,458,948,1909
1909-10-25,261,757,1909
1909-11-15,710,972,1909
1909-12-06,2283,1646,1909
1909-12-13,987,570,1909
1909-11-22,467,705,1909
1909-11-01,248,809,1909
1909-10-25,1512,420,1909
1909-11-01,1139,401,1909
1909-11-29,592,221,1909
1909-10-18,652,1295,1909
1909-10-25,253,530,1909
1909-12-06,430,2545,1909
1909-11-15,169,648,1909
1909-11-15,683,1511,1909
1909-12-13,308,1294,1909
1910-01-24,685,428,1910
1909-12-20,473,1666,1909
1910-01-17,879,2037,1910
1910-02-21,1063,2727,1910
1910-01-10,548,1157,1910
1910-01-10,3421,691,1910
1910-01-17,421,744,1910
1910-02-14,946,4296,1910
1910-01-31,4372,2158,1910
1910-01-10,441,1105,1910
1910-01-03,880,2334,1910
1910-01-31,168,1701,1910
1909-12-20,435,470,1909
1910-01-03,404,111,1910
1910-02-07,538,1899,1910
1910-01-17,372,1356,1910
1909-12-20,582,2749,1909
1910-01-17,475,1993,1910
1909-12-13,1476,3621,1909
1910-02-07,1037,2842,1910
1910-02-07,401,898,1910
1909-12-20,262,1365,1909
1910-01-24,850,195,1910
1910-04-25,482,1616,1910
1910-02-21,482,1083,1910
1910-03-14,143,986,1910
1910-04-18,483,2044,1910
1910-03-28,372,2218,1910
1910-03-21,163,272,1910
1910-02-14,292,685,1910
1910-04-11,1451,333,1910
1910-03-07,328,981,1910
1910-03-07,143,1315,1910
1910-02-14,908,3838,1910
1910-04-18,456,562,1910
1910-04-25,593,384,1910
1910-04-04,244,669,1910
1910-02-28,546,1396,1910
1910-04-04,283,477,1910
1910-03-28,321,1170,1910
1910-03-21,268,1799,1910
1910-04-11,553,1379,1910
1910-03-14,924,811,1910
1910-02-28,254,282,1910
1910-02-14,474,1220,1910
1910-03-21,251,210,1910
1910-04-18,378,1234,1910
1910-03-14,166,461,1910
1910-02-14,264,526,1910
1910-03-21,256,1327,1910
1910-04-25,565,1901,1910
1910-04-04,1889,739,1910
1910-03-28,212,783,1910
1916-07-03,281,567,1916
1916-07-10,725,426,1916
1916-10-16,1024,478,1916
1916-07-10,603,2113,1916
1916-07-03,891,2381,1916
1916-07-10,448,1167,1916
1916-10-02,592,886,1916
1916-10-02,297,847,1916
1916-09-25,173,930,1916
1916-10-09,631,2615,1916
1917-01-29,872,485,1917
1916-07-10,1021,481,1916
1916-10-23,620,506,1916
1916-10-02,79,503,1916
1916-10-23,276,1065,1916
1916-09-25,331,294,1916
1917-02-26,1010,3217,1917
1917-02-19,804,471,1917
1917-01-08,1488,5843,1917
1917-02-12,966,2443,1917
1916-07-10,582,1135,1916
1918-03-18,1112,888,1918
1918-03-25,2310,3468,1918
1918-03-25,159,1153,1918
1918-03-18,419,1271,1918
1918-03-18,70,217,1918
1918-03-25,435,984,1918
1918-03-18,173,602,1918
1918-03-04,1358,1789,1918
1917-11-26,241,276,1917
1918-04-15,394,861,1918
1918-04-01,257,695,1918
1918-04-08,270,948,1918
1918-03-04,131,1217,1918
1918-04-22,287,1322,1918
1918-03-04,1724,3459,1918
1918-04-08,728,1756,1918
1918-03-25,3603,1734,1918
1917-05-14,274,398,1917
1917-05-07,483,1058,1917
1917-05-07,585,2287,1917
1917-06-11,588,904,1917
1917-05-07,926,1789,1917
1917-05-28,478,1599,1917
1917-06-04,716,1476,1917
1917-05-14,595,1432,1917
1917-05-14,846,2047,1917
1917-05-28,209,1780,1917
1917-05-07,281,1541,1917
1917-06-18,316,402,1917
1917-05-07,884,933,1917
1917-06-11,198,456,1917
1917-05-14,1266,514,1917
1917-05-07,920,1881,1917
1917-07-02,76,1258,1917
1917-06-11,1073,922,1917
1917-06-11,183,817,1917
1917-07-02,587,3504,1917
1917-07-09,394,1240,1917
1917-10-29,387,1141,1917
1917-06-04,883,2829,1917
1917-07-09,2246,931,1917
1917-09-24,350,1810,1917
1917-10-08,234,914,1917
1917-10-22,276,719,1917
1917-07-02,614,616,1917
1917-09-24,168,367,1917
1917-06-04,380,1516,1917
1917-05-28,871,2439,1917
1917-07-02,806,625,1917
1917-09-24,465,1990,1917
1917-05-28,429,2451,1917
1917-06-25,805,576,1917
1917-06-25,373,1670,1917
1917-10-08,692,1857,1917
1917-10-08,256,931,1917
1917-10-22,294,542,1917
1917-07-02,550,1558,1917
1917-06-18,566,1162,1917
1917-07-02,253,1075,1917
1917-07-09,1995,2136,1917
1917-10-01,486,1288,1917
1917-07-02,1715,558,1917
1917-10-01,798,1937,1917
1917-06-25,249,809,1917
1917-03-26,300,1319,1917
1917-03-12,341,671,1917
1917-03-19,1207,1540,1917
1917-04-09,633,2147,1917
1917-04-23,640,1965,1917
1917-03-19,690,1430,1917
1917-03-26,1298,962,1917
1917-04-30,477,1391,1917
1917-03-05,349,1845,1917
1917-03-05,293,1104,1917
1917-04-09,339,2355,1917
1917-04-23,538,1888,1917
1917-03-12,1750,949,1917
1921-07-11,468,1487,1921
1921-07-04,440,3060,1921
1921-09-26,272,1141,1921
1921-06-06,674,1002,1921
1921-06-20,917,3554,1921
1921-09-26,622,1100,1921
1921-07-04,478,1973,1921
1921-07-04,2684,1044,1921
1921-06-27,676,1682,1921
1921-06-13,1606,1916,1921
1921-06-06,1791,375,1921
1917-04-16,247,448,1917
1917-04-09,351,737,1917
1917-04-23,437,1592,1917
1917-04-16,232,929,1917
1917-03-12,414,1158,1917
1939-05-15,28,603,1939
1939-05-08,28,795,1939
1941-02-24,35,1183,1941
1941-01-20,27,2330,1941
1938-12-05,26,3781,1938
1939-04-03,39,1945,1939
1940-05-06,42,979,1940
1938-12-12,26,927,1938
1941-12-15,24,2396,1941
1940-03-25,28,1334,1940
1941-10-13,29,2595,1941
1941-07-14,23,2105,1941
1941-05-26,28,2204,1941
1942-02-02,25,888,1942
1940-05-13,38,1068,1940
1940-07-01,40,1171,1940
1940-04-01,28,1088,1940
1940-10-14,23,2458,1940
1940-11-25,33,1249,1940
1941-04-14,33,916,1941
1941-11-03,27,704,1941
1941-03-03,32,1473,1941
1941-03-10,33,1773,1941
1942-03-30,31,2601,1942
1938-11-07,44,6514,1938
1940-04-22,43,2078,1940
1940-06-10,31,1321,1940
1939-05-29,33,2487,1939
1941-01-07,31,920,1941
1942-02-16,28,1428,1942
1941-04-14,24,1057,1941
1938-12-19,23,850,1938
1938-12-19,37,933,1938
1940-07-08,39,4878,1940
1940-03-11,31,883,1940
1940-07-01,35,3068,1940
1939-01-16,42,1860,1939
1939-01-30,33,1159,1939
1939-01-30,31,1891,1939
1940-10-14,32,1108,1940
1941-02-17,28,1030,1941
1940-12-16,30,790,1940
1940-11-11,35,4257,1940
1941-01-27,25,3153,1941
1940-10-07,26,1066,1940
1940-10-14,23,623,1940
1940-10-14,28,930,1940
1940-10-28,45,3848,1940
1940-10-28,36,6727,1940
1940-11-04,30,1613,1940
1940-11-11,35,1213,1940
1940-11-25,48,1442,1940
1940-12-02,32,663,1940
1940-12-09,33,1413,1940
1940-12-16,28,1363,1940
1941-01-13,39,1759,1941
1941-01-27,36,1698,1941
1941-02-03,25,2969,1941
1941-03-03,26,1780,1941
1938-07-04,26,1069,1938
1938-05-02,26,1883,1938
1938-11-07,27,1787,1938
1938-11-14,23,1053,1938
1938-05-09,19,1195,1938
1938-05-30,24,1110,1938
1938-10-10,32,719,1938
1938-05-02,30,2828,1938
1938-07-04,22,2654,1938
1938-11-14,32,1381,1938
1938-11-07,27,1305,1938
1938-10-03,37,1872,1938
1938-11-07,33,1152,1938
1938-05-30,39,1671,1938
1938-11-21,22,1434,1938
1938-05-23,34,2425,1938
1938-06-13,37,2667,1938
1938-07-04,30,1359,1938
1938-07-11,20,1792,1938
1938-07-04,18,1017,1938
1938-06-20,23,2095,1938
1938-06-27,31,5429,1938
1938-07-04,27,3914,1938
1938-10-03,40,1209,1938
1938-10-24,35,3426,1938
1938-05-30,21,1134,1938
1938-06-06,19,970,1938
1938-05-23,26,2363,1938
1938-04-25,32,2648,1938
1938-06-20,25,2253,1938
1938-05-02,22,288,1938
1938-06-20,9,1536,1938
1938-06-06,21,1478,1938
1938-05-23,36,1904,1938
1938-07-11,30,1018,1938
1938-04-25,22,4888,1938
1938-10-17,32,1079,1938
1938-07-11,34,2734,1938
1938-10-10,29,1701,1938
1938-04-18,23,1555,1938
1938-06-27,28,1996,1938
1904-03-05,3011,5817,1904
1904-02-27,1141,4240,1904
1904-04-02,1020,805,1904
1903-12-05,1442,2640,1903
1904-02-27,878,269,1904
1903-12-05,204,485,1903
1904-02-06,1308,460,1904
1904-04-09,493,2156,1904
1904-03-19,236,858,1904
1904-04-23,152,400,1904
1904-01-23,1517,923,1904
1904-06-18,446,872,1904
1904-03-19,424,286,1904
1904-01-09,1390,3806,1904
1909-07-12,665,2128,1909
1909-06-21,1198,882,1909
1909-07-12,998,1937,1909
1909-06-14,240,2443,1909
1909-06-14,677,2594,1909
1909-06-14,258,560,1909
1909-06-07,1750,619,1909
1909-06-28,1515,2970,1909
1909-10-18,505,1241,1909
1909-07-12,1469,448,1909
1909-05-10,2747,3866,1909
1909-06-21,271,1660,1909
1909-06-28,926,624,1909
1909-07-12,356,1778,1909
1909-06-14,501,1018,1909
1902-11-29,1042,3040,1902
1903-01-31,562,642,1903
1903-03-07,480,623,1903
1903-01-10,373,1602,1903
1903-02-07,320,466,1903
1903-01-17,256,1360,1903
1903-01-03,163,623,1903
1903-03-14,1246,1887,1903
1903-03-14,96,258,1903
1903-03-21,673,644,1903
1903-11-14,136,556,1903
1902-11-15,763,879,1902
1903-05-09,719,1913,1903
1903-03-21,1425,244,1903
1903-06-20,706,2481,1903
1903-04-11,381,951,1903
1903-04-11,1216,1194,1903
1903-07-06,127,373,1903
1903-06-25,532,2822,1903
1903-05-09,1142,2082,1903
1903-06-27,439,1264,1903
1902-12-13,339,1762,1902
1903-06-06,1025,283,1903
1903-06-06,1138,966,1903
